statecensus,co_type,value
Arkansas,child_12_17_parent_nursing_facilities_co_ptw,230.41137144743368
Arkansas,child_12_17_parent_all_co,7166.687436481227
Arkansas,child_12_17_parent_all_co_nwa,5542.018372289833
Arkansas,child_12_17_parent_all_co_sib,794.8461136838515
Arkansas,child_12_17_parent_all_co_ptw,611.47964067117
Arkansas,child_any_parents_co,258604.34393339464
Arkansas,child_any_parents_co_nwa,148356.64278171293
Arkansas,child_any_parents_co_sib,83376.5914800552
Arkansas,child_any_parents_co_ptw,61526.33822461066
Arkansas,child_any_parent_essential_co,106146.9598939678
Arkansas,child_any_parent_essential_co_nwa,82026.02862751353
Arkansas,child_any_parent_essential_co_sib,46161.687866584165
Arkansas,child_any_parent_essential_co_ptw,35920.40678283185
Arkansas,child_any_parent_hospital_co,12403.779046420233
Arkansas,child_any_parent_hospital_co_nwa,9576.190158224077
Arkansas,child_any_parent_hospital_co_sib,5606.688012692343
Arkansas,child_any_parent_hospital_co_ptw,4222.921008195436
Arkansas,child_any_parent_hospitals_plus_co,17465.40599906807
Arkansas,child_any_parent_hospitals_plus_co_nwa,13536.54886363486
Arkansas,child_any_parent_hospitals_plus_co_sib,7907.852427077881
Arkansas,child_any_parent_hospitals_plus_co_ptw,6221.97427130279
Arkansas,child_any_parent_nursing_facilities_co,5368.359758369301
Arkansas,child_any_parent_nursing_facilities_co_nwa,4505.8161941049
Arkansas,child_any_parent_nursing_facilities_co_sib,3487.2968352105954
Arkansas,child_any_parent_nursing_facilities_co_ptw,2409.2814284475417
Arkansas,child_any_parent_all_co,22833.76575743737
Arkansas,child_any_parent_all_co_nwa,18042.36505773976
Arkansas,child_any_parent_all_co_sib,11395.149262288478
Arkansas,child_any_parent_all_co_ptw,8631.255699750332
California,child_0_2_parents_co,454626.66328478
California,child_0_2_parents_co_nwa,203504.53395759314
California,child_0_2_parents_co_sib,177248.36733926166
California,child_0_2_parents_co_ptw,127217.9180296908
California,child_0_2_parent_essential_co,151813.01944683315
California,child_0_2_parent_essential_co_nwa,95441.175031255
California,child_0_2_parent_essential_co_sib,83594.19066634902
California,child_0_2_parent_essential_co_ptw,62452.04339539113
California,child_0_2_parent_hospital_co,13777.277174024512
California,child_0_2_parent_hospital_co_nwa,9792.740455002793
California,child_0_2_parent_hospital_co_sib,8412.875071959947
California,child_0_2_parent_hospital_co_ptw,5247.161399287622
California,child_0_2_parent_hospitals_plus_co,21923.352364431314
California,child_0_2_parent_hospitals_plus_co_nwa,15866.644170287776
California,child_0_2_parent_hospitals_plus_co_sib,13768.916058674822
California,child_0_2_parent_hospitals_plus_co_ptw,9197.755015358307
California,child_0_2_parent_nursing_facilities_co,4844.125253978343
California,child_0_2_parent_nursing_facilities_co_nwa,2888.1130332291373
California,child_0_2_parent_nursing_facilities_co_sib,2307.237261816095
California,child_0_2_parent_nursing_facilities_co_ptw,1753.759984721185
California,child_0_2_parent_all_co,26767.47761840966
California,child_0_2_parent_all_co_nwa,18754.75720351691
California,child_0_2_parent_all_co_sib,16076.15332049092
California,child_0_2_parent_all_co_ptw,10951.515000079493
California,child_3_5_parents_co,528576.2781048111
California,child_3_5_parents_co_nwa,245934.53594013196
California,child_3_5_parents_co_sib,210501.84121238845
California,child_3_5_parents_co_ptw,147083.28670475446
California,child_3_5_parent_essential_co,192894.2241995233
California,child_3_5_parent_essential_co_nwa,124571.62563127931
California,child_3_5_parent_essential_co_sib,106681.21922516364
California,child_3_5_parent_essential_co_ptw,75646.65174472296
California,child_3_5_parent_hospital_co,16659.271487458154
California,child_3_5_parent_hospital_co_nwa,12928.594890365373
California,child_3_5_parent_hospital_co_sib,11317.00047664713
California,child_3_5_parent_hospital_co_ptw,7534.275016746494
California,child_3_5_parent_hospitals_plus_co,26092.648236123845
California,child_3_5_parent_hospitals_plus_co_nwa,19944.0363982689
California,child_3_5_parent_hospitals_plus_co_sib,17215.609123384056
California,child_3_5_parent_hospitals_plus_co_ptw,11703.224124282731
California,child_3_5_parent_nursing_facilities_co,4828.399538948121
California,child_3_5_parent_nursing_facilities_co_nwa,3459.8112659345793
California,child_3_5_parent_nursing_facilities_co_sib,2764.0648237112327
California,child_3_5_parent_nursing_facilities_co_ptw,2047.8771282795462
California,child_3_5_parent_all_co,30921.047775071966
California,child_3_5_parent_all_co_nwa,23403.847664203484
California,child_3_5_parent_all_co_sib,19979.67394709529
California,child_3_5_parent_all_co_ptw,13751.101252562277
California,child_6_11_parents_co,1161084.8358465186
California,child_6_11_parents_co_nwa,556549.916815457
California,child_6_11_parents_co_sib,388298.417932559
California,child_6_11_parents_co_ptw,276022.1414001899
California,child_6_11_parent_essential_co,433210.708877539
California,child_6_11_parent_essential_co_nwa,289730.4156186841
California,child_6_11_parent_essential_co_sib,201473.37705534944
California,child_6_11_parent_essential_co_ptw,147502.64254883007
California,child_6_11_parent_hospital_co,37695.31104307037
California,child_6_11_parent_hospital_co_nwa,28203.88438683794
California,child_6_11_parent_hospital_co_sib,19372.58086499708
California,child_6_11_parent_hospital_co_ptw,15048.276840592485
California,child_6_11_parent_hospitals_plus_co,61520.17232362697
California,child_6_11_parent_hospitals_plus_co_nwa,45150.815465677326
California,child_6_11_parent_hospitals_plus_co_sib,31496.521371628533
California,child_6_11_parent_hospitals_plus_co_ptw,23893.67582586996
California,child_6_11_parent_nursing_facilities_co,8599.449104770632
California,child_6_11_parent_nursing_facilities_co_nwa,6100.645228591381
California,child_6_11_parent_nursing_facilities_co_sib,4075.890813828321
California,child_6_11_parent_nursing_facilities_co_ptw,3657.072508373941
California,child_6_11_parent_all_co,70119.6214283976
California,child_6_11_parent_all_co_nwa,51251.46069426871
California,child_6_11_parent_all_co_sib,35572.41218545686
California,child_6_11_parent_all_co_ptw,27550.7483342439
California,child_12_17_parents_co,1196461.255725465
California,child_12_17_parents_co_nwa,584769.6367112669
California,child_12_17_parents_co_sib,73028.59679875462
California,child_12_17_parents_co_ptw,49377.482897204085
California,child_12_17_parent_essential_co,439837.5206235055
California,child_12_17_parent_essential_co_nwa,299914.04256790096
California,child_12_17_parent_essential_co_sib,36974.871831149314
California,child_12_17_parent_essential_co_ptw,24712.961995349055
California,child_12_17_parent_hospital_co,36003.996904254855
California,child_12_17_parent_hospital_co_nwa,28093.39618000292
California,child_12_17_parent_hospital_co_sib,4179.742555483444
California,child_12_17_parent_hospital_co_ptw,2982.709914244741
California,child_12_17_parent_hospitals_plus_co,56967.69106736531
California,child_12_17_parent_hospitals_plus_co_nwa,42348.40276712464
California,child_12_17_parent_hospitals_plus_co_sib,5927.441912211914
California,child_12_17_parent_hospitals_plus_co_ptw,3755.219075749429
California,child_12_17_parent_nursing_facilities_co,10502.250511621469
California,child_12_17_parent_nursing_facilities_co_nwa,6989.407682655925
California,child_12_17_parent_nursing_facilities_co_sib,947.2952779978453
California,child_12_17_parent_nursing_facilities_co_ptw,612.7707550005268
California,child_12_17_parent_all_co,67469.94157898678
California,child_12_17_parent_all_co_nwa,49337.81044978056
California,child_12_17_parent_all_co_sib,6874.737190209759
California,child_12_17_parent_all_co_ptw,4367.989830749955
California,child_any_parents_co,3340749.032961575
California,child_any_parents_co_nwa,1590758.623424449
California,child_any_parents_co_sib,849077.2232829637
California,child_any_parents_co_ptw,599700.8290318392
California,child_any_parent_essential_co,1217755.4731474007
California,child_any_parent_essential_co_nwa,809657.2588491194
California,child_any_parent_essential_co_sib,428723.65877801145
California,child_any_parent_essential_co_ptw,310314.2996842932
California,child_any_parent_hospital_co,104135.85660880788
California,child_any_parent_hospital_co_nwa,79018.61591220902
California,child_any_parent_hospital_co_sib,43282.19896908759
California,child_any_parent_hospital_co_ptw,30812.42317087134
California,child_any_parent_hospitals_plus_co,166503.86399154743
California,child_any_parent_hospitals_plus_co_nwa,123309.89880135863
California,child_any_parent_hospitals_plus_co_sib,68408.48846589933
California,child_any_parent_hospitals_plus_co_ptw,48549.874041260424
California,child_any_parent_nursing_facilities_co,28774.224409318562
California,child_any_parent_nursing_facilities_co_nwa,19437.977210411023
California,child_any_parent_nursing_facilities_co_sib,10094.488177353493
California,child_any_parent_nursing_facilities_co_ptw,8071.4803763752
California,child_any_parent_all_co,195278.088400866
California,child_any_parent_all_co_nwa,142747.87601176967
California,child_any_parent_all_co_sib,78502.97664325283
California,child_any_parent_all_co_ptw,56621.35441763563
Colorado,child_0_2_parents_co,60351.90836262385
Colorado,child_0_2_parents_co_nwa,35001.508439845304
Colorado,child_0_2_parents_co_sib,31255.268284247762
Colorado,child_0_2_parents_co_ptw,18597.490114363176
Colorado,child_0_2_parent_essential_co,20572.62419230761
Colorado,child_0_2_parent_essential_co_nwa,16102.960172796642
Colorado,child_0_2_parent_essential_co_sib,13701.524700587775
Colorado,child_0_2_parent_essential_co_ptw,8427.775120621012
Colorado,child_0_2_parent_hospital_co,2126.113906744385
Colorado,child_0_2_parent_hospital_co_nwa,1892.7600134163984
Colorado,child_0_2_parent_hospital_co_sib,1892.7600134163984
Colorado,child_0_2_parent_hospital_co_ptw,908.9105131642597
Colorado,child_0_2_parent_hospitals_plus_co,3135.3413484880334
Colorado,child_0_2_parent_hospitals_plus_co_nwa,2776.7635330030375
Colorado,child_0_2_parent_hospitals_plus_co_sib,2743.012453007264
Colorado,child_0_2_parent_hospitals_plus_co_ptw,1317.978695877689
Colorado,child_0_2_parent_nursing_facilities_co,456.0060585010198
Colorado,child_0_2_parent_nursing_facilities_co_nwa,242.365408568872
Colorado,child_0_2_parent_nursing_facilities_co_sib,242.365408568872
Colorado,child_0_2_parent_nursing_facilities_co_ptw,46.35179003964394
Colorado,child_0_2_parent_all_co,3591.347406989053
Colorado,child_0_2_parent_all_co_nwa,3019.1289415719093
Colorado,child_0_2_parent_all_co_sib,2985.377861576136
Colorado,child_0_2_parent_all_co_ptw,1364.3304859173334
Colorado,child_3_5_parents_co,84322.58284348044
Colorado,child_3_5_parents_co_nwa,51909.598462022666
Colorado,child_3_5_parents_co_sib,43869.84598551682
Colorado,child_3_5_parents_co_ptw,28450.62769740501
Colorado,child_3_5_parent_essential_co,31878.767198071426
Colorado,child_3_5_parent_essential_co_nwa,25339.40928898259
Colorado,child_3_5_parent_essential_co_sib,20272.602021099083
Colorado,child_3_5_parent_essential_co_ptw,12087.085246177796
Colorado,child_3_5_parent_hospital_co,2780.961676532434
Colorado,child_3_5_parent_hospital_co_nwa,2099.0162728444607
Colorado,child_3_5_parent_hospital_co_sib,1728.718245898188
Colorado,child_3_5_parent_hospital_co_ptw,1237.9106307269092
Colorado,child_3_5_parent_hospitals_plus_co,4237.03285324049
Colorado,child_3_5_parent_hospitals_plus_co_nwa,3197.9054269069848
Colorado,child_3_5_parent_hospitals_plus_co_sib,2679.7872466903327
Colorado,child_3_5_parent_hospitals_plus_co_ptw,1493.3791178606932
Colorado,child_3_5_parent_nursing_facilities_co,550.6960558160583
Colorado,child_3_5_parent_nursing_facilities_co_nwa,286.55486410315234
Colorado,child_3_5_parent_nursing_facilities_co_sib,108.22289199158469
Colorado,child_3_5_parent_nursing_facilities_co_ptw,108.22289199158469
Colorado,child_3_5_parent_all_co,4787.72890905655
Colorado,child_3_5_parent_all_co_nwa,3484.4602910101376
Colorado,child_3_5_parent_all_co_sib,2788.010138681918
Colorado,child_3_5_parent_all_co_ptw,1601.602009852278
Colorado,child_6_11_parents_co,180481.7698485751
Colorado,child_6_11_parents_co_nwa,116236.44168638937
Colorado,child_6_11_parents_co_sib,88528.62468445973
Colorado,child_6_11_parents_co_ptw,57549.879343961664
Colorado,child_6_11_parent_essential_co,72856.3725795132
Colorado,child_6_11_parent_essential_co_nwa,61206.020180935404
Colorado,child_6_11_parent_essential_co_sib,46743.968907939845
Colorado,child_6_11_parent_essential_co_ptw,30770.557064868062
Colorado,child_6_11_parent_hospital_co,8488.60630979957
Colorado,child_6_11_parent_hospital_co_nwa,7213.170303521577
Colorado,child_6_11_parent_hospital_co_sib,6206.197949780459
Colorado,child_6_11_parent_hospital_co_ptw,4369.735472771661
Colorado,child_6_11_parent_hospitals_plus_co,14682.562893519244
Colorado,child_6_11_parent_hospitals_plus_co_nwa,12840.588567573817
Colorado,child_6_11_parent_hospitals_plus_co_sib,11115.45558276887
Colorado,child_6_11_parent_hospitals_plus_co_ptw,7217.88538075579
Colorado,child_6_11_parent_nursing_facilities_co,1394.6705560950247
Colorado,child_6_11_parent_nursing_facilities_co_nwa,908.7049675789704
Colorado,child_6_11_parent_nursing_facilities_co_sib,212.76491041435088
Colorado,child_6_11_parent_nursing_facilities_co_ptw,73.25636969271171
Colorado,child_6_11_parent_all_co,16077.233449614268
Colorado,child_6_11_parent_all_co_nwa,13749.29353515279
Colorado,child_6_11_parent_all_co_sib,11328.22049318322
Colorado,child_6_11_parent_all_co_ptw,7291.141750448502
Colorado,child_12_17_parents_co,177701.0714313441
Colorado,child_12_17_parents_co_nwa,110236.7512595348
Colorado,child_12_17_parents_co_sib,15835.833674277508
Colorado,child_12_17_parents_co_ptw,10243.237521132278
Colorado,child_12_17_parent_essential_co,72263.91716441825
Colorado,child_12_17_parent_essential_co_nwa,56966.032567069975
Colorado,child_12_17_parent_essential_co_sib,8016.230912172057
Colorado,child_12_17_parent_essential_co_ptw,5071.459429894973
Colorado,child_12_17_parent_hospital_co,4899.626905175992
Colorado,child_12_17_parent_hospital_co_nwa,4066.5852694704868
Colorado,child_12_17_parent_hospital_co_sib,766.6116513427778
Colorado,child_12_17_parent_hospital_co_ptw,523.6236362716111
Colorado,child_12_17_parent_hospitals_plus_co,8340.600323736811
Colorado,child_12_17_parent_hospitals_plus_co_nwa,7106.803520004876
Colorado,child_12_17_parent_hospitals_plus_co_sib,1187.071228409131
Colorado,child_12_17_parent_hospitals_plus_co_ptw,687.49515540621735
Colorado,child_12_17_parent_nursing_facilities_co,2645.7338180630522
Colorado,child_12_17_parent_nursing_facilities_co_nwa,2455.4206686461175
Colorado,child_12_17_parent_nursing_facilities_co_sib,257.0687805914693
Colorado,child_12_17_parent_nursing_facilities_co_ptw,177.84352280928664
Colorado,child_12_17_parent_all_co,10986.334141799864
Colorado,child_12_17_parent_all_co_nwa,9562.224188650995
Colorado,child_12_17_parent_all_co_sib,1444.1400090006002
Colorado,child_12_17_parent_all_co_ptw,865.338678215504
Colorado,child_any_parents_co,502857.3324860234
Colorado,child_any_parents_co_nwa,313384.29984779214
Colorado,child_any_parents_co_sib,179489.57262850183
Colorado,child_any_parents_co_ptw,114841.23467686212
Colorado,child_any_parent_essential_co,197571.68113431046
Colorado,child_any_parent_essential_co_nwa,159614.4222097846
Colorado,child_any_parent_essential_co_sib,88734.32654179876
Colorado,child_any_parent_essential_co_ptw,56356.87686156185
Colorado,child_any_parent_hospital_co,18295.30879825238
Colorado,child_any_parent_hospital_co_nwa,15271.531859252924
Colorado,child_any_parent_hospital_co_sib,10594.287860437822
Colorado,child_any_parent_hospital_co_ptw,7040.18025293444
Colorado,child_any_parent_hospitals_plus_co,30395.53741898458
Colorado,child_any_parent_hospitals_plus_co_nwa,25922.061047488718
Colorado,child_any_parent_hospitals_plus_co_sib,17725.3265108756
Colorado,child_any_parent_hospitals_plus_co_ptw,10716.738349900392
Colorado,child_any_parent_nursing_facilities_co,5047.106488475157
Colorado,child_any_parent_nursing_facilities_co_nwa,3893.045908897112
Colorado,child_any_parent_nursing_facilities_co_sib,820.4219915662768
Colorado,child_any_parent_nursing_facilities_co_ptw,405.674574533227
Colorado,child_any_parent_all_co,35442.64390745974
Colorado,child_any_parent_all_co_nwa,29815.106956385825
Colorado,child_any_parent_all_co_sib,18545.748502441875
Colorado,child_any_parent_all_co_ptw,11122.412924433616
Connecticut,child_0_2_parents_co,34372.77579840846
Connecticut,child_0_2_parents_co_nwa,19265.014008800674
Connecticut,child_0_2_parents_co_sib,17072.31365499174
Connecticut,child_0_2_parents_co_ptw,10654.25581430805
Connecticut,child_0_2_parent_essential_co,11987.045433372328
Connecticut,child_0_2_parent_essential_co_nwa,9782.63562506873
Connecticut,child_0_2_parent_essential_co_sib,8506.275201827042
Connecticut,child_0_2_parent_essential_co_ptw,6090.3570556055665
Connecticut,child_0_2_parent_hospital_co,1655.4744093747693
Connecticut,child_0_2_parent_hospital_co_nwa,1414.9920612258388
Connecticut,child_0_2_parent_hospital_co_sib,1414.9920612258388
Connecticut,child_0_2_parent_hospital_co_ptw,967.4282152415685
Connecticut,child_0_2_parent_hospitals_plus_co,2150.2491659983525
Connecticut,child_0_2_parent_hospitals_plus_co_nwa,1807.2896173478575
Connecticut,child_0_2_parent_hospitals_plus_co_sib,1656.452297440065
Connecticut,child_0_2_parent_hospitals_plus_co_ptw,1208.888451455795
Connecticut,child_0_2_parent_nursing_facilities_co,740.3030102141329
Connecticut,child_0_2_parent_nursing_facilities_co_nwa,602.5930806454749
Connecticut,child_0_2_parent_nursing_facilities_co_sib,602.5930806454749
Connecticut,child_0_2_parent_nursing_facilities_co_ptw,403.69534737880764
Connecticut,child_0_2_parent_all_co,2890.552176212486
Connecticut,child_0_2_parent_all_co_nwa,2409.882697993332
Connecticut,child_0_2_parent_all_co_sib,2259.04537808554
Connecticut,child_0_2_parent_all_co_ptw,1612.5837988346025
Connecticut,child_3_5_parents_co,48439.1659521172
Connecticut,child_3_5_parents_co_nwa,30558.717976773423
